area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,73.30444134852924
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,78.8708367190186
Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,94.55439887022045
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,47.40855554781445
Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,56.10769305683146
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,39.66187646241329
Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,281.7433441440362
Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,66.63773153715483
Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,20.572622632993742
Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,80.77154934214633
Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,62.123634300059415
Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,70.68759018950848
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,361.82306418657515
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,66.85329450838663
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,83.8510595942232
Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,49.91607823426587
Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,97.60271170008177
Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,41.360454098755675
Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,59.471202829614775
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.11272211671283
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,50.09182520624372
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,58.70614788963781
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,30.572217861734998
Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,85.80706767539571
Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,122.75323200568576
Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,73.17507912657464
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,69.65021531104505
Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,51.90415486807092
Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,35.42815657770735
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,61.48625897144457
Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,92.99476833803126
Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,68.1799080719199
Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,238.49586760103168
Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,171.4219389351
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,35.274251887471166
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,81.19784251314259
Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,66.52193532539506
Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,54.04885442269095
Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,44.088960508325066
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,70.9922024997251
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,87.40979843451971
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,45.640700371410894
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,124.59198765607017
Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,60.09918824819805
Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,60.82897852877045
Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,58.7414360727143
Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,53.15461880011346
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,63.8061345168869
Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,73.60066084816044
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,71.399135115753
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,109.50315296696914
Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,39.21634058401847
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,58.49271921877542
Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,27.793461200486814
Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,155.86127555229962
Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,575.2112503929629
Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,135.39684929398348
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,69.59140585806588
Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,171.23254540425094
Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,68.2763280279686
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,72.72792745501867
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,199.260983680294
Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,135.29317496580208
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,27.018122798796423
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,107.96396728555288
Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,192.41409116455281
Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,115.0818614435698
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,56.70979719176975
Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,287.82774575888664
Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,83.05350322811168
Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,47.27753695985967
Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,228.10606372615877
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,48.75752181522152
Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,37.52316296756296
Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,224.79309543271694
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,52.07927160800863
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,40.112696295111704
Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,58.04014716502296
Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,71.87415670781215
Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,114.27977359469345
Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,42.149685272444856
Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,126.41543032411066
Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,73.39774238929414
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,44.36017559929665
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,58.17231838277176
Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,54.24514074205255
Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,227.59738329313353
Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,53.234659325367666
Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,94.65121423047695
Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,35.56810222223212
Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,105.84045582401089
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,49.026090488521334
Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,77.90457211887146
Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,214.30835011834586
Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,261.96084296109973
Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,102.68374846059343
Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,86.32975541546507
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,41.35756467107633
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,402.32279905001735
Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,51.04807460641923
Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,62.90796671456833
Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,207.50169575327317
Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,85.80706767539571
Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,91.61101050111266
Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,85.53117635390139
Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,48.38422699848614
Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,73.67438570600424
Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,71.06721380098904
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,38.00663195437401
Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,64.84094457520013
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,45.053552079664215
Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,26.832104783013357
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,276.9680077297747
Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,71.00221179826187
Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,68.63221697900273
Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,116.23672301683544
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,118.93945282036002
Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,60.71161409249556
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,79.32861420538111
Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,75.9609884991532
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,235.7150369921969
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,275.41109719383894
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,55.03689332092358
Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,63.31839886609883
Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,167.31958638947876
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,161.66177623909735
Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,58.00449236345487
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,40.498605916478766
Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,403.81184201701853
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,75.21519191393122
Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,56.7974465630406
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,32.440844314295575
Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,64.0783814511182
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,90.04875604048982
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,51.312068890841985
Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,157.37481791990842
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,53.842779356996324
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,54.621832134860696
Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,60.43968184141128
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.46884958530209
Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,70.9922024997251
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.46884958530209
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,109.85319099219447
Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,99.96007917337546
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,70.38121515572095
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,85.85758346868757
Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,145.98653535293317
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,50.7278497642626
Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,96.59008134424865
Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,41.52351989937233
Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,883.7075943592173
Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,432.40046618416153
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,66.85329450838663
Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,63.21207856307508
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,41.78100356437449
Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,36.03327201464165
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,63.596802105652486
