area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,125.1948322118581
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,75.90265174244593
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,81.94659146324652
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,106.4043156460073
Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,96.60129906882344
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,55.07743852828542
Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,56.27919392338052
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,37.31499462184405
Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,295.3550909894661
Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,61.71762844150075
Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,28.42709102560667
Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,90.87541023238714
Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,58.476357593529535
Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,61.43609025780244
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,283.5400911921128
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,66.1324099747885
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,82.8993225658649
Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,52.96661831608903
Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,129.8175423546385
Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,39.398006607052146
Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,75.61653954303222
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,52.50196189041618
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,55.0003808894483
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,61.766187825743785
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,35.13062090646215
Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,74.98054004173692
Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,143.59788151462922
Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,72.75186247863583
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,67.46780270987306
Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,44.91471031000647
Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,37.76603422282281
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,51.35578396969889
Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,98.3719009663357
Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,84.22759785673323
Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,336.4258969138737
Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,171.78520727417742
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,39.47823809779497
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,88.18541198520694
Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,68.98307164947082
Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,54.352985689732726
Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,42.18825067339703
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,69.02394745985806
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,86.0622749016959
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,51.7659626056544
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,111.49904419798469
Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,51.38841936133216
Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,68.17951529790295
Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,62.42593742165579
Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,58.99619195976992
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,65.51350978511253
Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,73.95218727198983
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,73.69776036567852
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,98.58570799787897
Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,55.0605577725446
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,55.17625968785105
Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,27.850086932077417
Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,136.60423406963082
Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,601.765823206535
Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,135.82892376706846
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,62.97027385573195
Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,153.025095017358
Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,64.72546172628347
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,72.0332467778739
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,149.37419069838202
Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,155.8880654785645
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,38.71653483890673
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,104.73764282618545
Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,203.24544798359017
Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,125.1948322118581
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,49.40263708984642
Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,245.49909496502227
Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,81.76523894353093
Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,47.815650108075765
Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,202.32211539912984
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,51.875046211298866
Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,44.75007298516225
Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,216.2796114407222
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,49.035022884796355
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,40.04608100523433
Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,60.78790614821212
Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,80.82562012436266
Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,98.59130852514188
Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,43.78869337435735
Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,128.83718398298637
Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,69.03246265376093
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,43.40065085251123
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,58.23147335230442
Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,62.51281845583946
Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,217.63729193665208
Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,54.873291630432135
Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,102.4665957969879
Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,40.98027059347971
Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,113.75032986498329
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,50.037905251262835
Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,83.948600996329
Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,177.47515630162846
Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,200.75284619647366
Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,100.39996809383828
Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,88.18541198520694
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,37.55434401300934
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,343.9419756412854
Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,50.96633094017121
Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,70.3497791984228
Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,190.97129424231932
Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,74.98054004173692
Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,79.01772135247289
Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,102.12130226629027
Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,49.540351129590256
Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,72.69017278565295
Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,78.69522892974612
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,36.66749724778888
Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,69.72457208796841
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,46.37251333374672
Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,24.259955624430404
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,293.95814077143643
Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,71.07983260864438
Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,78.03157715461572
Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,141.35725695282844
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,120.65029452634334
Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,62.2683246009385
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,74.44798121618253
Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,104.45167919426146
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,273.16576931004204
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,267.2855934718464
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,55.893957266105794
Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,74.69619390142796
Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,215.67470732962767
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,148.37711609605725
Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,57.236211389008176
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,43.02304758235376
Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,347.23349423553367
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,79.52182209269405
Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,62.972518250349836
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,36.6699572511121
Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,53.69121875654072
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,74.26718838366654
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,52.99018386801621
Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,143.54775289004323
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,54.79127678530785
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,50.73938678663324
Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,55.271931418330844
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.128261792454275
Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,75.34395921175535
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.128261792454275
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,94.23893727782945
Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,86.51826572915968
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,72.87878749107423
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,70.51760131253306
Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,138.3086366494927
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,48.90220296724381
Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,106.88587105637812
Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,41.871544845514556
Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,867.6150004781729
Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,349.1935148781476
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,66.1324099747885
Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,61.030414643299615
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,40.64090712722911
Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,44.43922106069174
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,71.30147764274348
