area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,76.02582561618054
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,92.01190307077677
Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,84.54696793393552
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,50.95311260949475
Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,53.66319784693776
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,35.63318630970231
Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,281.03944450701954
Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,61.04727234348459
Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,26.515805188298888
Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,89.62903274862103
Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,61.52144043133668
Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,69.10338355601303
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,316.869854515547
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,66.5328358084901
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,87.53715556476538
Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,50.96199368690078
Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,108.8629858884941
Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,38.75184294915041
Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,71.59090384923921
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.35898079432122
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,54.319543526025846
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,58.73523826194432
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,35.08859636230255
Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,79.04676970983445
Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,137.79855223713744
Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,70.86863910670196
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,69.69571825380983
Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,47.386430183924595
Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,37.03355137588812
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,53.6126335112163
Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,88.16248680114282
Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,75.17890075059584
Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,260.5311279493047
Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,179.7472060428598
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,37.38521660484744
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,92.58987340674533
Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,65.04000459869434
Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,55.58006512026581
Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,46.13096527307688
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,63.55482299924209
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,91.99542926999216
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,49.928045869905915
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,113.74774566517699
Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,55.24395999157405
Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,64.47359564201535
Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,58.633475558560896
Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,51.63177390148137
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,69.22880616769257
Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,70.59827323843021
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,71.14058778629574
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,100.47458723527411
Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,46.81159450070415
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,58.80988878986916
Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,27.98286400714505
Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,148.26242592840305
Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,522.7614241835068
Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,129.0017631332943
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,67.01181111523664
Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,142.94281801450856
Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,68.90402192302257
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,71.07939927246885
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,169.17342790567196
Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,150.41655174944998
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,26.96161841206296
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,112.71399224212442
Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,214.8184022160332
Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,116.72474739752236
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,55.24595764918754
Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,241.22501734732577
Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,81.86249978437611
Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,47.01181803839188
Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,197.18727806411445
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,47.80338147190533
Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,36.69665710577245
Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,237.88859868773875
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,50.28280479360518
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,40.416841091939645
Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,62.623774370506
Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,78.41872353337077
Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,101.54382671477384
Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,40.5072886625267
Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,127.40272061635613
Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,70.83817965808518
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,44.03161372340873
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,57.29066201327745
Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,61.04727234348459
Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,225.08056182056467
Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,54.282458677049185
Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,96.26063173657253
Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,39.175632620548335
Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,114.72255980568038
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,52.30705148416634
Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,80.93150923030765
Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,173.93709435993662
Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,197.89817030774094
Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,97.24198363745771
Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,92.58987340674533
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,39.88278013039273
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,343.23708062540226
Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,50.686554010419826
Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,69.34032228520991
Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,206.7698489069499
Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,79.04676970983445
Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,83.61377322680059
Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,97.75043129536851
Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,49.28641049605
Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,75.1076384714705
Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,77.73140256591402
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,37.4843010452499
Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,67.18525347836842
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,44.51998001471061
Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,26.72500653028105
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,265.0640267544775
Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,72.89341565756004
Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,74.36499404737842
Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,141.7279606566283
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,120.71713606562265
Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,62.366762386136664
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,72.93276343012778
Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,98.78769546983952
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,244.6961998980064
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,277.45370736875344
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,53.02294886929118
Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,62.05619699574348
Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,203.61874439461678
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,161.7644651043312
Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,58.16888591928491
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,45.440692168330855
Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,305.42182192550234
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,77.89132211292807
Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,60.54044587557308
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,32.28397096381189
Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,57.39979258433465
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,74.37436832354119
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,52.07653106496171
Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,153.70989822062467
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,54.45065916296277
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,52.132049690705415
Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,58.4247336227537
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.27051787907209
Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,76.47537338221225
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.27051787907209
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,103.44542721603534
Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,84.23556363364723
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,75.50805226643715
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,77.36024399058181
Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,127.60192986699448
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,51.60249346151995
Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,108.47938479991255
Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,42.720248709643066
Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,1047.62291948546
Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,366.36197611725737
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,66.5328358084901
Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,58.603357176863156
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,42.546096171465436
Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,44.68241100673299
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,68.57719599095415
