area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,123.58613451675527
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,73.76356176261108
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,84.00594041712213
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,104.6388581428626
Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,92.42090997883794
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,55.99854173627817
Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,56.14997050036153
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,39.695060272427824
Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,297.16880749841926
Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,61.69583154006976
Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,29.267674861168864
Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,95.55550883484636
Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,59.53907241965441
Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,59.41379318847439
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,278.8535523133572
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,66.25810462852473
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,82.5009867113995
Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,52.6623517948236
Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,138.05963705117063
Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,39.926040101542114
Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,73.38369790970084
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,52.46162915335147
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,56.34528529013633
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,62.978571071427325
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,36.01379929261902
Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,74.25182684430366
Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,147.28493515944697
Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,73.71772181651671
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,67.2169259678598
Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,43.25320331966352
Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,37.480126175973965
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,53.34374448088049
Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,105.88677166211092
Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,83.79509383199506
Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,319.070668932773
Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,177.63131970121356
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,40.07870318183668
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,85.54038722462317
Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,71.23053366505997
Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,58.34159893777843
Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,43.40343190364467
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,72.32536415998479
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,80.22616247662324
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,52.709676152098005
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,110.29254831757079
Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,50.711549221361956
Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,68.26112912833331
Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,59.56841437442824
Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,58.99657275291679
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,63.10540701464788
Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,74.34745522168608
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,76.28509632698724
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,98.1745829636179
Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,59.78952186788209
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,57.6202117531397
Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,27.659511917885943
Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,154.78631797668655
Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,606.4238732181407
Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,143.49450122177177
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,63.64072574974945
Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,144.3055430777855
Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,67.54255373119551
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,70.49139121723691
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,152.187676930151
Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,162.07677532131552
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,44.739664616591725
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,104.25404606391841
Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,198.68981195667212
Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,123.58613451675527
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,50.27345400973418
Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,252.48692096599655
Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,82.08316282983267
Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,47.256086174093916
Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,220.60556649917893
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,53.06050241213929
Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,43.00365808555055
Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,201.23096996821792
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,48.9305443111079
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,39.904288918479274
Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,63.13674232186747
Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,81.69981043067108
Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,102.82381655185698
Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,41.41787309091919
Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,127.3822485151012
Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,69.22677228948162
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,43.65398153775101
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,57.465223795059025
Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,61.69583154006976
Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,214.92729610706562
Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,55.54808298379179
Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,102.71718735510873
Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,41.15782577957304
Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,110.6822916367955
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,49.03968800598733
Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,85.43163833118058
Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,182.9169254220547
Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,196.37366458109085
Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,100.15737615224492
Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,85.54038722462317
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,37.977396941352985
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,389.77407391590606
Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,50.06910213150738
Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,70.56193975627062
Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,182.31212867304978
Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,74.25182684430366
Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,78.39455774615553
Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,98.8894625223033
Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,50.18770031059016
Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,69.29823165515161
Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,77.99896042010037
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,36.83149678172319
Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,70.23520113114907
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,46.43489108797786
Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,23.132444896751387
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,300.80174001796496
Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,71.46257313359641
Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,80.76225895825624
Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,141.11975611846086
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,121.92358708804625
Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,63.091575914172964
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,72.2933614409027
Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,109.3466006018001
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,270.75608638533953
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,253.92956488177626
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,55.59771579008712
Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,72.57904122401379
Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,232.66705730853994
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,144.7720461034256
Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,60.53269544204592
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,42.71097355128524
Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,347.5091607395709
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,77.31685119374517
Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,64.08418358095234
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,38.59449275296679
Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,53.093545697355914
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,73.57773307204128
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,52.13004974602185
Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,145.11432555157856
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,56.54280516316244
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,53.308408751987514
Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,57.71005464901638
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.06389201281353
Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,72.32536415998479
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.06389201281353
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,90.56308142768133
Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,93.11453270532068
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,69.94569368163678
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,69.94569368163678
Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,146.15734443489123
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,47.810554972521814
Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,109.00064829034777
Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,44.39767162864083
Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,938.3832331369799
Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,346.6954835214945
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,66.25810462852473
Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,59.203258624202775
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,40.576368141274706
Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,44.494989933976875
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,74.93126873824099
